web-scraper-order,web-scraper-start-url,maillinks,maillinks-href,sublinks,sublinks-href,linkstext
"1586526049-291","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","9","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=9","اخر الاخبار 
                                        
                                        العراق يؤبّن القادة الشهداء بأربعينيتهم
                                        بغداد / الصباح
شهدت العاصمة العراقية بغداد وخمس عشرة محافظة، امس الثلاثاء، محافل تأبينية لمناسبة أربعينية القادة الشهداء الحاج أبو مهدي المهندس والحاج قاسم سليماني ورفاقهما، بحضور رسمي واسع، في حين أكد","http://alsabaah.iq/21621/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D9%8A%D8%A4%D8%A8-%D9%86-%D8%A7%D9%84%D9%82%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%A8%D8%A3%D8%B1%D8%A8%D8%B9%D9%8A%D9%86%D9%8A%D8%AA%D9%87%D9%85","معرض صوري لشهداء الوطن"
"1586526116-608","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","6","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=6","اخر الاخبار 
                                        
                                        إعادة فتح العتبة العلوية أمام الزائرين وتعفير الأماكن المقدسة في كربلاء
                                        بغداد / المحافظات / مراسلو الصباح      
أعادت السلطات المحلية في النجف الاشرف، افتتاح العتبة العلوية المقدسة أمام الزائرين بعد غلقها اثر تسجيل حالة اصابة بفايروس كورونا في المحافظة، بينما نفذت الاجهزة المعنية في","http://alsabaah.iq/22723/%D8%A5%D8%B9%D8%A7%D8%AF%D8%A9-%D9%81%D8%AA%D8%AD-%D8%A7%D9%84%D8%B9%D8%AA%D8%A8%D8%A9-%D8%A7%D9%84%D8%B9%D9%84%D9%88%D9%8A%D8%A9-%D8%A3%D9%85%D8%A7%D9%85-%D8%A7%D9%84%D8%B2%D8%A7%D8%A6%D8%B1%D9%8A%D9%86-%D9%88%D8%AA%D8%B9%D9%81%D9%8A%D8%B1-%D8%A7%D9%84%D8%A3%D9%85%D8%A7%D9%83%D9%86-%D8%A7%D9%84%D9%85%D9%82%D8%AF%D8%B3%D8%A9-%D9%81%D9%8A-%D9%83%D8%B1%D8%A8%D9%84%D8%A7%D8%A1","بغداد / المحافظات / مراسلو الصباح      
	
		 
	
		 
	
		أعادت السلطات المحلية في النجف الاشرف، افتتاح العتبة العلوية المقدسة أمام الزائرين بعد غلقها اثر تسجيل حالة اصابة بفايروس كورونا في المحافظة، بينما نفذت الاجهزة المعنية في كربلاء حملة لتعفير الاماكن المقدسة في المدينة تفاديا لانتقال الفايروس.
	
		يأتي ذلك في وقت تواصل فيه خلية الازمة اجراءاتها الوقائية للحد من تسجيل اصابات جديدة بالفايروس، وتمثلت في ابرز جوانبها باغلاق المقاهي ومنع التجمعات."
"1586526051-317","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","9","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=9","اخر الاخبار 
                                        
                                        وزير الهجرة لـ {    الصباح     }: العام الحالي سيشهد غلق مخيمات النازحين
                                        بغداد / عمر عبد اللطيف

كشف وزيرُ الهجرة والمهجرين، نوفل بهاء موسى، عن تخصيص 445 مليار دينار لاعادة الاستقرار والاسراع في عودة النازحين الى مناطقهم الاصلية، وفي وقت أكد فيه وجود طلبات لزيادة منح","http://alsabaah.iq/21822/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D9%87%D8%AC%D8%B1%D8%A9-%D9%84%D9%80-%D8%A7%D9%84%D8%B5%D8%A8%D8%A7%D8%AD-%D8%A7%D9%84%D8%B9%D8%A7%D9%85-%D8%A7%D9%84%D8%AD%D8%A7%D9%84%D9%8A-%D8%B3%D9%8A%D8%B4%D9%87%D8%AF-%D8%BA%D9%84%D9%82-%D9%85%D8%AE%D9%8A%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D9%86%D8%A7%D8%B2%D8%AD%D9%8A%D9%86","واضاف موسى أن هذا الامر شكل عائقاً ومشكلة كبيرة للوزارة التي خططت لشمول جميع الأسر بالمنحة وأن تكون الاولوية للأسر في المخيمات وحسب اسبقية التسجيل، مما اضطرها الى تخصيص 50 مليار دينار من اغاثة الأسر، تدفع منحاً لتشجيعها على العودة الى مناطقها الاصلية، مع امكانية الذهاب الى المخيمات وتسليم الأسرة المبلغ المخصص، ومن ثم استكمال باقي الاجراءات التي تتيح لها العودة الى منطقتها التي نزحت منها»، لافتاً إلى “ان هناك مطالبات بزيادة منحة العودة الى 2.5 مليون دينار بدلاً من 1.5 مليون دينار إلا ان هذه المطالب يمكن أن ترتب مبالغ كثيرة على الموازنة."
"1586526202-1163","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","1","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1#","اخر الاخبار 
                                        
                                        9 آلـيات لعودة العراقيين من الخارج
                                        بغداد/ الصباح
بحث رئيس الوزراء «المستقيل» عادل عبد المهدي، خلال اجتماع تشاوري، الآليات الخاصة بعودة العراقيين من الخارج، داعيا مؤسسات الدولة الى توفير الاستعدادات اللازمة لتلبية متطلباتهم كلّ بحسب","http://alsabaah.iq/23926/9-%D8%A2%D9%84%D9%80%D9%8A%D8%A7%D8%AA-%D9%84%D8%B9%D9%88%D8%AF%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A%D9%8A%D9%86-%D9%85%D9%86-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC",""
"1586526091-477","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","7","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=7","اخر الاخبار 
                                        
                                        العراق يكثف تدابيره ضد «كورونا»
                                        بغداد / الصباح / مهند عبد الوهاب  
الفايروس يصيب الحنجرة أولا ويسبب جفافا مصحوباً بألم، كما يختلط بالسائل المخاطي ويتسرب الى الرئتين مسببا الالتهاب الرئوي، ثم تأتي السخونة العالية وصعوبة التنفس،","http://alsabaah.iq/22282/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D9%8A%D9%83%D8%AB%D9%81-%D8%AA%D8%AF%D8%A7%D8%A8%D9%8A%D8%B1%D9%87-%D8%B6%D8%AF-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","من جانبه، ذكر عضو اللجنة جواد الموسوي ان “الاعلام ضخم حجم مرض كورونا”، مشيرا  الى انه” ووفقا لتقارير منظمة الصحة العالمية فان معدلات الموت بسبب كورونا لم تتجاوز الـ 2% “، مبينا ان  “معدل الوفاة شهريا بسبب الفايروس لا يتعدى الـ100 شخص، بينما معدل الاخطاء الطبية وصل الى 20 الف مواطن وحوادث الطرق وصلت الى 80 الفا”."
"1586526160-928","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","4","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=4","اخر الاخبار 
                                        
                                        البنكُ المركزي لـ {  الصباح  }: ارتفاعُ صرف الدولار سينتهي قريباً جداً
                                        بغداد / هدى العزاوي
كشف البنك المركزي العراقي عن تنفيذ خطوات عدة للسيطرة على ارتفاع سعر صرف الدولار في الأسواق، أبرزها فتحُ منافذ للبيع وتعزيزُ المصارف بالعملة الصعبة، بينما رجّحَ","http://alsabaah.iq/23723/%D8%A7%D9%84%D8%A8%D9%86%D9%83-%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2%D9%8A-%D9%84%D9%80-%D8%A7%D9%84%D8%B5%D8%A8%D8%A7%D8%AD-%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D8%B5%D8%B1%D9%81-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A7%D8%B1-%D8%B3%D9%8A%D9%86%D8%AA%D9%87%D9%8A-%D9%82%D8%B1%D9%8A%D8%A8%D8%A7-%D8%AC%D8%AF%D8%A7","وبينت، نحن بحاجة الى نظرة ثاقبة من قبل الحكومة وخبرائها باتجاه تثبيت اسعار صرف الدولار، حتى لا تنعكس سلبا على اصحاب الدخل المحدود والمجتمعات الفقيرة."
"1586526197-1134","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","2","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=2","اخر الاخبار 
                                        
                                        تخصيص قطع أراضٍ للملاكات الصحيَّة والأمنيَّة في الموصل
                                        الموصل/ شروق ماهر
أعلن محافظ نينوى نجم الجبوري، تخصيص قطعٍ سكنيَّة للقوات الأمنية والملاكات الصحيَّة التي عملت في مواجهة فيروس ""كورونا""، في حين كشفت مديرية بلديات","http://alsabaah.iq/23924/%D8%AA%D8%AE%D8%B5%D9%8A%D8%B5-%D9%82%D8%B7%D8%B9-%D8%A3%D8%B1%D8%A7%D8%B6-%D9%84%D9%84%D9%85%D9%84%D8%A7%D9%83%D8%A7%D8%AA-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A-%D8%A9-%D9%88%D8%A7%D9%84%D8%A3%D9%85%D9%86%D9%8A-%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%88%D8%B5%D9%84",""
"1586526167-963","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","3","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=3","اخر الاخبار 
                                        
                                        الصناعة تزودُ المؤسسات الصحيَّة بموادّ  معقمة وثلاثة ملايين كمامة
                                        بغداد/ شيماء رشيد
ضمن الجهود الحكوميَّة لاحتواء فيروس ""كورونا""، تستمر وزارة الصناعة والمعادن بتجهيز المؤسسات الصحيَّة بالكمامات والمواد المعقمة، إذ كشفت عن تزويد وزارة","http://alsabaah.iq/23757/%D8%A7%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D8%A9-%D8%AA%D8%B2%D9%88%D8%AF-%D8%A7%D9%84%D9%85%D8%A4%D8%B3%D8%B3%D8%A7%D8%AA-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A-%D8%A9-%D8%A8%D9%85%D9%88%D8%A7%D8%AF-%D9%85%D8%B9%D9%82%D9%85%D8%A9-%D9%88%D8%AB%D9%84%D8%A7%D8%AB%D8%A9-%D9%85%D9%84%D8%A7%D9%8A%D9%8A%D9%86-%D9%83%D9%85%D8%A7%D9%85%D8%A9","ولفت الموسوي الى أنَّ ""الحكومة كانت لديها إرادة لتشجيع الصناعة الصغيرة حيث أطلقت قروضاً للمشاريع ولكنْ بسبب التظاهرات والوباء تعطل ذلك""، مؤكداً ""ضرورة المضي ببناء مدنْ صناعيَّة في كل محافظة مع توفر الأراضي المخصصة لها، لا سيما أنَّ أي مشروع فيه جدوى سيجد أموالاً سواء كانت قروضاً من المصارف أو تخصيصات من الحكومة""."
"1586526060-347","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","8","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=8","اخر الاخبار 
                                        
                                        الحشد يعلن العثور على أوكار لـ {داعش} 
                                        بغداد / الصباح
تواصلُ القواتُ الامنية عمليات البحثِ عن الارهابيين الفارين، اذ أعلن الحشد الشعبي، أمس السبت، العثور على اوكار لفلول عصابات  داعش الاجرامية بعملية امنية شرق خانقين في ديالى، في حين تمكنت وزارة الداخلية،","http://alsabaah.iq/21824/%D8%A7%D9%84%D8%AD%D8%B4%D8%AF-%D9%8A%D8%B9%D9%84%D9%86-%D8%A7%D9%84%D8%B9%D8%AB%D9%88%D8%B1-%D8%B9%D9%84%D9%89-%D8%A3%D9%88%D9%83%D8%A7%D8%B1-%D9%84%D9%80-%D8%AF%D8%A7%D8%B9%D8%B4","الموصل»."
"1586526124-711","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","6","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=6","اخر الاخبار 
                                        
                                        وضع الحجر الأساس لبناء مجمع سكني في سنجار
                                        الموصل / الصباح
تواصلُ الحكومة المحلية في نينوى سعيَها الحثيث لاعمار المدينة، اذ كشفت المحافظة، عن وضع الحجر الاساس لانشاء مجمع سكني كبير في قضاء سنجار، في حين كشف نائب المحافظ","http://alsabaah.iq/22806/%D9%88%D8%B6%D8%B9-%D8%A7%D9%84%D8%AD%D8%AC%D8%B1-%D8%A7%D9%84%D8%A3%D8%B3%D8%A7%D8%B3-%D9%84%D8%A8%D9%86%D8%A7%D8%A1-%D9%85%D8%AC%D9%85%D8%B9-%D8%B3%D9%83%D9%86%D9%8A-%D9%81%D9%8A-%D8%B3%D9%86%D8%AC%D8%A7%D8%B1",""
"1586526202-1145","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","1","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1#","اخر الاخبار 
                                        
                                        9 آلـيات لعودة العراقيين من الخارج
                                        بغداد/ الصباح
بحث رئيس الوزراء «المستقيل» عادل عبد المهدي، خلال اجتماع تشاوري، الآليات الخاصة بعودة العراقيين من الخارج، داعيا مؤسسات الدولة الى توفير الاستعدادات اللازمة لتلبية متطلباتهم كلّ بحسب","http://alsabaah.iq/23926/9-%D8%A2%D9%84%D9%80%D9%8A%D8%A7%D8%AA-%D9%84%D8%B9%D9%88%D8%AF%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A%D9%8A%D9%86-%D9%85%D9%86-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC",""
"1586526184-1055","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","2","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=2","اخر الاخبار 
                                        
                                        نواب وخبراء يقترحون {بدائل عدة} لتجاوز الأزمة الماليَّة
                                        بغداد/ شيماء رشيد
اقترح عددٌ من أعضاء مجلس النواب وخبراء الاقتصاد بدائل عدة لتجاوز الأزمة المالية، بسبب تراجع أسعار النفط كبيع السندات والأراضي والشركات المملوكة للدولة، داعين الحكومة الى ضرورة الاهتمام بالزراعة لتأمين الغذاء للبلد.","http://alsabaah.iq/23843/%D9%86%D9%88%D8%A7%D8%A8-%D9%88%D8%AE%D8%A8%D8%B1%D8%A7%D8%A1-%D9%8A%D9%82%D8%AA%D8%B1%D8%AD%D9%88%D9%86-%D8%A8%D8%AF%D8%A7%D8%A6%D9%84-%D8%B9%D8%AF%D8%A9-%D9%84%D8%AA%D8%AC%D8%A7%D9%88%D8%B2-%D8%A7%D9%84%D8%A3%D8%B2%D9%85%D8%A9-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%8A-%D8%A9","القطاع النفطي."
"1586526142-844","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","5","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=5","اخر الاخبار 
                                        
                                        الصحة العالمية تشيد بإجراءات مكافحة (كورونا) في العراق
                                        بغداد / المحافظات / مراسلو الصباح
أكدت منظمة الصحة العالمية، أن حالات الشفاء من مرض (كورونا) ستزداد في العراق، كما اكدت ان الاجراءات التي تتبعها الجهات المعنية في المطارات تتطابق مع المعايير الدولية.","http://alsabaah.iq/23175/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9-%D8%AA%D8%B4%D9%8A%D8%AF-%D8%A8%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D9%85%D9%83%D8%A7%D9%81%D8%AD%D8%A9-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","والى الديوانية، حيث كثفت الجهات المعنية اجراءاتها للوقاية من فايروس (كورونا) حفاظا على سلامة المواطنين وبطرق مختلفة، من بينها تعفير وتطهير الدوائر ومراكز الشرطة والمدارس وتوزيع البوسترات واقامة الندوات الارشادية."
"1586526202-1159","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","1","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1#","اخر الاخبار 
                                        
                                        9 آلـيات لعودة العراقيين من الخارج
                                        بغداد/ الصباح
بحث رئيس الوزراء «المستقيل» عادل عبد المهدي، خلال اجتماع تشاوري، الآليات الخاصة بعودة العراقيين من الخارج، داعيا مؤسسات الدولة الى توفير الاستعدادات اللازمة لتلبية متطلباتهم كلّ بحسب","http://alsabaah.iq/23926/9-%D8%A2%D9%84%D9%80%D9%8A%D8%A7%D8%AA-%D9%84%D8%B9%D9%88%D8%AF%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A%D9%8A%D9%86-%D9%85%D9%86-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC","ثالثا: قيام وزارة الداخلية بالاحتفاظ بجوازات سفر العراقيين العائدين من الخارج لدى دائرة الجوازات، لحين الانتهاء من مدة الحجر"
